source,destination,description
52,220,['{{i|Lachryphagy}}: Dr. Fetus bombs are not affected. Lachryphagy tears can still appear from other sources such as {{I|Sad Bombs}}.']
52,444,"['{{i|Lead Pencil|nr}}: Overridden by Dr. Fetus.', ['{{dlc|r}} Every fifteenth shot will cause a barrage of short-ranged tears, which blocks the path of the bomb and can harm Isaac as the result.']]"
52,394,"['{{i|Marked}}: Overridden by Dr. Fetus. Tear delay decrease is still applied.', ['{{dlc|r}} Creates a target reticle at which the bombs continuously fire.']]"
52,229,"[""{{i|Monstro's Lung|na}}: Same effect as {{i|20/20}}, except retains fire rate."", [""Monstro's Lung + {{I|Ipecac}}: Isaac is no longer immune to his own bombs, and since they explode as soon as they make contact, it makes self-damage very likely.""]]"
52,245,"[""{{i|Monstro's Lung|na}}: Same effect as {{i|20/20}}, except retains fire rate."", [""Monstro's Lung + {{I|Ipecac}}: Isaac is no longer immune to his own bombs, and since they explode as soon as they make contact, it makes self-damage very likely.""]]"
52,55,"[""{{i|Mom's Eye}}: Grants a chance to shoot an extra bomb from the back of Isaac's head."", [""Mom's Eye + {{I|Eye of the Occult}}: Bombs that spawn from Mom's Eye will try to move to where you're shooting making it very difficult to not get hit by your own explosions.""]]"
52,114,"[""{{dlc|anr}}{{i|Mom's Knife}}: Isaac continuously fires bombs while charging the knife."", ['{{Dlc|nar}}Overrides Dr. Fetus. Knives can still appear from other sources such as {{I|Sad Bombs}}.', ""Mom's Knife + {{i|Incubus}}: The Incubus loses the ability to fire out bombs.""]]"
52,5,"['{{i|My Reflection}}: The bombs lose momentum and slide back towards Isaac, making self-damage very likely.']"
52,125,"['{{T|Ouroboros Worm}}: Does not affect the trajectory of the bombs. Turns some bombs into homing bombs, similar to {{I|Bobby-bomb}}.']"
52,104,['{{i|The Parasite|na}}: Overridden by Dr. Fetus.']
52,529,['{{i|Pop!}}: The bombs are not affected. Pop! tears can still appear from other sources such as {{I|Sad Bombs}}.']
52,220,['{{i|Pop!}}: The bombs are not affected. Pop! tears can still appear from other sources such as {{I|Sad Bombs}}.']
52,330,"['{{I|Soy Milk}}: Shoots rapid-fire mini bombs. Can create a line of bombs which can be difficult to avoid taking damage from. The explosions from bombs do not repel the other bombs, though.', ['Soy Milk + {{i|The Parasite|force=a}}: The split bombs will repel the mini-bombs, making it very difficult to avoid taking damage.']]"
52,579,"['{{I|Spirit Sword}}: Overrides Dr. Fetus.', [""Spirit Sword + {{I|Haemolacria}}: The split bombs can appear from Spirit Sword's projectiles.""]]"
52,367,"['{{i|Sticky Bombs}}: The bombs stick to enemies, but enemies killed by the bomb will not spawn Blue Spiders.']"
52,383,['{{i|Tear Detonator}}: No effect on bombs.']
52,594,"['{{dlc|r}} [[Tear height]] ups such as {{t|Tape Worm}}, {{i|Jupiter}}, {{i|Telepathy for Dummies}}, {{p|I - The Magician}}, and {{p|Huge Growth}}: Improves the effective range of the bombs.']"
52,192,"['{{dlc|r}} [[Tear height]] ups such as {{t|Tape Worm}}, {{i|Jupiter}}, {{i|Telepathy for Dummies}}, {{p|I - The Magician}}, and {{p|Huge Growth}}: Improves the effective range of the bombs.']"
52,68,"['{{i|Technology}}:', ['{{dlc|nar}} Overridden by Dr. Fetus. Lasers can still appear from other sources such as {{I|Sad Bombs}}.', '{{dlc|anr}} Both fire normally.']]"
52,152,"['{{i|Technology 2|r}}: The bombs are seemingly pushed forward by the laser, giving the appearance of much longer range.']"
52,524,['{{i|Technology Zero}}: Dr. Fetus bombs do not generate electricity. Tears from other sources such as {{I|Sad Bombs}} can still generate electricity.']
52,220,['{{i|Technology Zero}}: Dr. Fetus bombs do not generate electricity. Tears from other sources such as {{I|Sad Bombs}} can still generate electricity.']
52,233,"['{{i|Tiny Planet}}: The bombs fly uncontrollably around the player, making self-damage very likely.']"
52,397,"[""{{i|Tractor Beam}}: After firing a bomb and moving, the bomb will have a homing-style effect towards the beam, but will not stay directly on the beam. '''Not recommended''', as changing directions while firing will cause the bomb to reel back to Isaac at high speed, making self-damage very likely.""]"
236,273,"[""{{dlc|nr}}{{i|Bob's Brain}}: Bob's Brain will explode upon hitting an enemy that has been turned into poop."", [""{{dlc|r}} Bob's Brain no longer explodes upon hitting poops made from enemies.""]]"
236,543,['{{i|Hallowed Ground}}: The generated poops cannot be white.']
236,393,"[""{{i|Serpent's Kiss}} / {{i|The Virus|anr}}: The poops won't drop Black Hearts, negating the touch effect from these items on non-bosses.""]"
236,13,"[""{{i|Serpent's Kiss}} / {{i|The Virus|anr}}: The poops won't drop Black Hearts, negating the touch effect from these items on non-bosses.""]"
168,359,"['{{i|8 Inch Nails}}: Missile explosions retain the knockback boost, so enemies that survive the blast will be knocked back far.']"
168,222,['{{i|Anti-Gravity}}: Overridden by Epic Fetus. Stat effects are still applied.']
168,125,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,353,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,727,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,106,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,366,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,367,['{{i|Bobby-Bomb}}/{{i|Bomber Boy|anr}}/{{i|Ghost Bombs}}/{{i|Mr. Mega}}/{{i|Scatter Bombs}}/{{i|Sticky Bombs}}: No effect.']
168,118,"[""{{dlc|na}}{{i|Brimstone}}/{{i|Mom's Knife}}/{{i|Monstro's Lung}}: Overridden by Epic Fetus.""]"
168,114,"[""{{dlc|na}}{{i|Brimstone}}/{{i|Mom's Knife}}/{{i|Monstro's Lung}}: Overridden by Epic Fetus.""]"
168,229,"[""{{dlc|na}}{{i|Brimstone}}/{{i|Mom's Knife}}/{{i|Monstro's Lung}}: Overridden by Epic Fetus.""]"
168,678,['{{i|C Section}}: Overridden by Epic Fetus making Epic Fetus the only item in the game that can override it.']
168,69,"[""{{i|Chocolate Milk|nr}}: Reduces Isaac's tear delay by 20%. Missiles can't be charged."", ['{{dlc|r}}: Overridden by Epic Fetus.']]"
168,316,['{{i|Cursed Eye}}/{{i|Dr. Fetus}}/{{i|The Ludovico Technique}}/{{i|The Parasite}}/{{i|Tiny Planet}}: Overridden by Epic Fetus.']
168,52,['{{i|Cursed Eye}}/{{i|Dr. Fetus}}/{{i|The Ludovico Technique}}/{{i|The Parasite}}/{{i|Tiny Planet}}: Overridden by Epic Fetus.']
168,329,['{{i|Cursed Eye}}/{{i|Dr. Fetus}}/{{i|The Ludovico Technique}}/{{i|The Parasite}}/{{i|Tiny Planet}}: Overridden by Epic Fetus.']
168,104,['{{i|Cursed Eye}}/{{i|Dr. Fetus}}/{{i|The Ludovico Technique}}/{{i|The Parasite}}/{{i|Tiny Planet}}: Overridden by Epic Fetus.']
168,233,['{{i|Cursed Eye}}/{{i|Dr. Fetus}}/{{i|The Ludovico Technique}}/{{i|The Parasite}}/{{i|Tiny Planet}}: Overridden by Epic Fetus.']
168,410,['{{dlc+|a}}{{i|Evil Eye}}: Overridden by Epic Fetus.']
168,572,['{{i|Eye of the Occult|r}}: Overridden by Epic Fetus. Stat effects are still applied.']
168,331,"['{{dlc|na}}{{i|Godhead}}: Overridden by Epic Fetus.', ['{{dlc|a}} Stat effects apply and the crosshair gains a homing effect, but missiles do not have a damaging aura.']]"
168,360,"['{{dlc+|anr}} {{i|Incubus}}: Incubus fires normal tears while the crosshair is being aimed.{{dlc-}}', [""{{dlc|r}}: Incubus fires a missile alongside Isaac's.""]]"
168,494,"[""{{i|Jacob's Ladder}}/{{I|Sinus Infection}}/{{i|Technology Zero}}/{{i|Trisagion}}: Overridden by Epic Fetus.""]"
168,459,"[""{{i|Jacob's Ladder}}/{{I|Sinus Infection}}/{{i|Technology Zero}}/{{i|Trisagion}}: Overridden by Epic Fetus.""]"
168,524,"[""{{i|Jacob's Ladder}}/{{I|Sinus Infection}}/{{i|Technology Zero}}/{{i|Trisagion}}: Overridden by Epic Fetus.""]"
168,533,"[""{{i|Jacob's Ladder}}/{{I|Sinus Infection}}/{{i|Technology Zero}}/{{i|Trisagion}}: Overridden by Epic Fetus.""]"
168,87,"[""{{I|Loki's Horns}}: Adds a chance to spawn four crosshairs in cardinal directions. Isaac controls one and the others will mirror the movement keeping their space.""]"
168,553,['{{i|Mucormycosis}}: Overridden by Epic Fetus.']
168,38,"[""{{i|Tammy's Head}}/{{i|Varicose Veins}}/{{I|It Hurts}}: Fires only normal tears, not missiles.""]"
168,452,"[""{{i|Tammy's Head}}/{{i|Varicose Veins}}/{{I|It Hurts}}: Fires only normal tears, not missiles.""]"
168,560,"[""{{i|Tammy's Head}}/{{i|Varicose Veins}}/{{I|It Hurts}}: Fires only normal tears, not missiles.""]"
168,330,"[""{{i|Soy Milk}}: '''Not recommended.''' Damage of missiles is drastically reduced, and unlike normal tears, the fire rate will not significantly increase.""]"
168,579,['{{i|Spirit Sword}}: Overrides Epic Fetus making it the only item in the game that takes priority over Epic Fetus.']
168,68,['{{i|Technology|na}}: Overridden by Epic Fetus.']
168,152,"[""{{dlc|na}} {{i|Technology 2}}: '''Not recommended'''. Technology 2 is overridden by Epic Fetus, but the damage multiplier is still applied, massively reducing the missiles' damage."", ['{{dlc|anr}} Both fire normally.', ""{{dlc|r}} Does not reduce missiles' damage, and both fire normally at the cost of a slightly higher delay between each crosshair appearing.""]]"
168,358,"[""{{i|The Wiz}}: Makes two missiles drop in quick succession, and control of the crosshair is rotated 45 degrees clockwise. '''Not recommended''', as it makes controlling the crosshair harder. However, mouse control is less affected.""]"
168,698,"[""{{I|Twisted Pair}}: Each familiar will fire a missile from a two additional crosshairs. '''Not Recommended''', as the twisted pair crosshairs are not synced to Isaac's crosshair and move at a much slower rate, making self damage much more likely as the additional crosshairs will struggle to make distance from Isaac.""]"
149,415,"[""{{i|Crown of Light}} / {{i|Polyphemus}} / {{Dlc|nr}}{{i|Proptosis}} / {{i|Sacred Heart}} / {{I|Bloody Lust|force=nr}}: The damage multipliers from these items do not apply to Ipecac's +40 bonus, resulting in much lower damage increase than expected.""]"
149,169,"[""{{i|Crown of Light}} / {{i|Polyphemus}} / {{Dlc|nr}}{{i|Proptosis}} / {{i|Sacred Heart}} / {{I|Bloody Lust|force=nr}}: The damage multipliers from these items do not apply to Ipecac's +40 bonus, resulting in much lower damage increase than expected.""]"
149,261,"[""{{i|Crown of Light}} / {{i|Polyphemus}} / {{Dlc|nr}}{{i|Proptosis}} / {{i|Sacred Heart}} / {{I|Bloody Lust|force=nr}}: The damage multipliers from these items do not apply to Ipecac's +40 bonus, resulting in much lower damage increase than expected.""]"
149,182,"[""{{i|Crown of Light}} / {{i|Polyphemus}} / {{Dlc|nr}}{{i|Proptosis}} / {{i|Sacred Heart}} / {{I|Bloody Lust|force=nr}}: The damage multipliers from these items do not apply to Ipecac's +40 bonus, resulting in much lower damage increase than expected.""]"
149,157,"[""{{i|Crown of Light}} / {{i|Polyphemus}} / {{Dlc|nr}}{{i|Proptosis}} / {{i|Sacred Heart}} / {{I|Bloody Lust|force=nr}}: The damage multipliers from these items do not apply to Ipecac's +40 bonus, resulting in much lower damage increase than expected.""]"
149,69,['{{i|Chocolate Milk}}: Charged up Ipecac deals expectedly high damage. Rapid-fire can be used against weaker enemies or to clear obstacles when necessary.']
149,4,"[""{{i|Cricket's Head}} / {{i|Eve's Mascara}} / {{i|Magic Mushroom}}: The damage multipliers from these items apply to Ipecac's +40 bonus, unlike others.""]"
149,310,"[""{{i|Cricket's Head}} / {{i|Eve's Mascara}} / {{i|Magic Mushroom}}: The damage multipliers from these items apply to Ipecac's +40 bonus, unlike others.""]"
149,12,"[""{{i|Cricket's Head}} / {{i|Eve's Mascara}} / {{i|Magic Mushroom}}: The damage multipliers from these items apply to Ipecac's +40 bonus, unlike others.""]"
149,237,"[""{{dlc|nr}} {{i|Death's Touch}}: Although damage is increased, the tears' hitboxes also grow larger which may be detrimental.""]"
149,257,"['{{I|Fire Mind}}: Due to the nature of the Ipecac, all shots will have a 100% chance of leaving a fire at the center of the explosion. {{dlc|nr}} It will also no longer leave behind green creep and the explosion will be of normal color instead of green.']"
149,495,"['{{dlc|nr}} {{i|Ghost Pepper}}: If a fire is generated at the same time as an Ipecac shot, the Ipecac shot will explode instantly.']"
149,352,"['{{i|Glass Cannon}}: As the Glass Cannon tears are so large, even a modest damage increase or a single tear size increasing item is likely to render the tear unable to damage enemies.']"
149,374,"[""{{I|Holy light}}: A beam of light will spawn on top of any enemy within the explosion's radius.""]"
149,494,"[""{{i|Jacob's Ladder}}: The sparks spawn only when they hit a wall.""]"
149,404,"['{{i|Little Horn|force=nr}}: If an Ipecac shot has the Little Horn effect, after destroying an enemy, it loses its explosive property and effectively is just a normal Little Horn tear.']"
149,213,['{{i|Lost Contact}}: Ipecac shots will explode on contact with enemy shots.']
149,55,"[""{{i|Mom's Eye}} / {{i|Loki's Horns}}: Occasionally shoots backwards or in all 4 directions, with high risk of self-damage.""]"
149,87,"[""{{i|Mom's Eye}} / {{i|Loki's Horns}}: Occasionally shoots backwards or in all 4 directions, with high risk of self-damage.""]"
149,221,"[""{{i|Rubber Cement}}: Tears will bounce off walls and rocks and won't explode until they hit the ground. Not recommended, as self-damage is likely.""]"
149,152,"['{{dlc|nr}} {{i|Technology 2}}: The +40 damage bonus is not affected by the Technology 2 multiplier making the laser very high powered, but only every other Ipecac shot is fired.']"
149,524,['{{i|Technology Zero}}: High fire rate needed for explosive shots to be connected.']
149,233,"['{{i|Tiny Planet}}: Ipecac tears orbit around Isaac for a very long time. They land far enough to not cause self-damage, but that can be relied on only if Isaac is not moving and do not hit enemies.']"
149,397,"['{{i|Tractor Beam}}: The Ipecac tear will travel in an arc along the beam, even if Isaac is moving forward as well. When Isaac changes direction, the tear will snap to the beam, making it very easy to accidentally hit close objects blocking its new path.']"
2,245,"['{{i|20/20|na}}: Overridden by The Inner Eye.', ['{{dlc|anr}} Shoots 5 tears with no further decrease in fire rate.', '{{dlc|r}} Removes the fire rate penalty while reducing damage to 75%. Additional copies will add one additional tear with no further change to damage/fire rate.']]"
