source,destination,description
113,69,"- Chocolate Milk: Shoots at enemies while charging up a shot, thus giving Isaac an alternative way to kill enemies while charging a shot.<br>"
52,443,- Apple! / Euthanasia: Damage multiplier may be applied to the non-flat damage without a visual difference. Euthanasia bombs do not retain the instant kill ability.<br>
52,496,- Apple! / Euthanasia: Damage multiplier may be applied to the non-flat damage without a visual difference. Euthanasia bombs do not retain the instant kill ability.<br>
52,125,- Bobby-Bomb: Bombs home in on enemies.<br>&emsp;- {{Dlc|a}} Tear Effects#Homing|Homing Tears: Bombs home in on enemies.<br>
52,353,- Bomber Boy: Bombs explode in a large cross-shaped pattern.<br>&emsp;- Bomber Boy + Cricket's Body / The Parasite / Polyphemus / Scatter Bombs: The subsequent bomb or bombs explode in a cross-shaped pattern.<br>
52,614,- Blood Bombs: Bombs leave behind a pool of red creep.<br>
52,646,"- Brimstone Bombs: The activation rate of the Brimstone lasers is random and dependent on Luck. The chance is 11% at 0 Luck, increasing by 3% per luck. This maximizes at 100% at 29.67 luck and minimizes at 0% at -3.67 luck.<br>"
52,118,"- Brimstone Bombs: The activation rate of the Brimstone lasers is random and dependent on Luck. The chance is 11% at 0 Luck, increasing by 3% per luck. This maximizes at 100% at 29.67 luck and minimizes at 0% at -3.67 luck.<br>"
52,209,"- Butt Bombs: All bombs inherit the Butt Bomb effects.<br>&emsp;- {{Dlc|r}} The activation rate is random and dependent on luck. The chance is 20% at 0 Luck, increasing by 3% per luck. This maximizes at 100% at 26.67 luck and minimizes at 0% at -6.67 luck.<br>&emsp;- Unlike normal Butt Bombs, this synergy cannot heal Brownie, Clog, Colostomia, Dangle, or Dingle. Both the explosion and the cloud effect deal full damage.<br>"
52,224,"- Cricket's Body|a: The bombs split outwards into 4 tiny bombs, which detonate almost immediately.<br>&emsp;- {{Dlc|r}} The split bombs deal a flat 35 damage.<br>"
52,678,"- C Section: C Section has priority. Does not apply Dr. Fetus' tears down. The fetuses drop small bombs when they touch an enemy. The bomb's damage follows Dr. Fetus' damage calculation, based on half of the fetuses damage. A fetus can drop only one bomb.<br>&emsp;- The fetuses' bombs do not benefit from Isaac's bomb effects such as Hot Bombs or Bobby-Bomb. However, they do benefit from Isaac's tear effects and have appearance of the corresponding bombs. For example, Hot Bombs from Fire Mind, Bobby-Bomb from Tear Effects|Homing Tears. As such, Cricket's Body, The Parasite and Polyphemus leave a subsequent bomb or bombs, and Mysterious Liquid leaves a creep.<br>&emsp;- C Section + Ipecac: The fetuses explode before dropping any bomb.<br>"
52,347,"- '''Dr. Fetus''': Additional copies of this item, such as from Diplopia / Crooked Penny, grants a multi-shot effect without tears down.<br>"
52,485,"- '''Dr. Fetus''': Additional copies of this item, such as from Diplopia / Crooked Penny, grants a multi-shot effect without tears down.<br>"
52,401,"- Explosivo: The bombs have a chance of sticking to an enemy. These bombs have the same appearance as Sticky Bombs, but do not spawn spiders.<br>"
52,367,"- Explosivo: The bombs have a chance of sticking to an enemy. These bombs have the same appearance as Sticky Bombs, but do not spawn spiders.<br>"
52,558,"- Eye Sore: When Isaac shoots, he has a chance to fire 1-3 additional bombs in random directions.<br>"
52,257,"- Fire Mind / Hot Bombs|a: The bombs leave behind a fire that damages enemies on contact after exploding, and bombs themselves deal {{Dlc|anr}} 1 point of damage/{{Dlc|r}} 16 damage on contact.<br>"
52,256,"- Fire Mind / Hot Bombs|a: The bombs leave behind a fire that damages enemies on contact after exploding, and bombs themselves deal {{Dlc|anr}} 1 point of damage/{{Dlc|r}} 16 damage on contact.<br>"
52,727,"- Ghost Bombs: The activation rate of the ghosts is dependent on luck. The chance is 34% at 0 Luck, increasing by 8% per luck. This maximizes at 100% at 8.25 luck and minimizes at 0% at -4.25 luck.<br>&emsp;- Ghost Bombs + Almond Milk/Soy Milk: While the bombs are mini any created ghosts are smaller too and instantly launch themselves at enemies and explode, similar to Purgatory. They each deal 2x Isaac's damage, up to 4 times.<br>"
52,331,"- Godhead: Does not give bombs the damaging aura, but does give them the homing effect.<br>"
52,531,"- Haemolacria: Haemolacria has priority. Applies +10 Tear Delay after Haemolacria tears down, instead of Dr. Fetus tears down. The main tear is reminiscent of a bomb and scatters into 3-5 bombs that explode simultaneously. The split bombs deal half of Dr. Fetus' damage calculation based on the main tear's damage.<br>&emsp;- Haemolacria + Sad Bombs: Sad bombs from Haemolacria tears shoot 10 Haemolacria tears, which then scatters into bombs without Sad Bombs' property.<br>"
52,149,"- Ipecac: The bombs become Bob's Curse bombs. Isaac is immune to his bomb shots (not explosives or placed bombs) and the damage is massively increased, as the +40 damage from Ipecac is run through the damage multiplier of Dr. Fetus. Shots will also explode immediately on impact with enemies, rocks, poops, angel statues, devil statues, or walls.<br>&emsp;- {{Dlc|r}} The effect on damage becomes a flat +2 bonus instead of +40. Does not apply Ipecac's tears down. Bombs leave behind a cloud of poison gas that will poison enemies in contact with it aside from the main target.<br>&emsp;- Ipecac + Cricket's Body / The Parasite / Polyphemus / Sad Bombs / Scatter Bombs: Isaac is immune to the main bomb shot, but not to the explosive shrapnel.<br>&emsp;&emsp;- {{Dlc|r}} Isaac is immune to the shrapnel bombs left by Cricket's Body, The Parasite, Polyphemus, and Scatter Bombs.<br>&emsp;- Ipecac + Tech X: Isaac is immune to the main bomb shot, but not the explosions created by the laser ring.<br>"
52,140,"- Ipecac: The bombs become Bob's Curse bombs. Isaac is immune to his bomb shots (not explosives or placed bombs) and the damage is massively increased, as the +40 damage from Ipecac is run through the damage multiplier of Dr. Fetus. Shots will also explode immediately on impact with enemies, rocks, poops, angel statues, devil statues, or walls.<br>&emsp;- {{Dlc|r}} The effect on damage becomes a flat +2 bonus instead of +40. Does not apply Ipecac's tears down. Bombs leave behind a cloud of poison gas that will poison enemies in contact with it aside from the main target.<br>&emsp;- Ipecac + Cricket's Body / The Parasite / Polyphemus / Sad Bombs / Scatter Bombs: Isaac is immune to the main bomb shot, but not to the explosive shrapnel.<br>&emsp;&emsp;- {{Dlc|r}} Isaac is immune to the shrapnel bombs left by Cricket's Body, The Parasite, Polyphemus, and Scatter Bombs.<br>&emsp;- Ipecac + Tech X: Isaac is immune to the main bomb shot, but not the explosions created by the laser ring.<br>"
52,329,"- The Ludovico Technique: The bomb can be controlled before exploding, similar to Epic Fetus. Isaac does not shoot bombs while controlling it.<br>"
52,168,"- The Ludovico Technique: The bomb can be controlled before exploding, similar to Epic Fetus. Isaac does not shoot bombs while controlling it.<br>"
52,229,"- Monstro's Lung|a: Monstro's Lung has priority. Does not apply Dr. Fetus' tears down. Fires 6 bombs which detonate simultaneously.<br>&emsp;- Multi-shot effects add 1 bomb to the barrage, up to 21 bombs.<br>"
52,106,- Mr. Mega: Adds 25 flat damage to bomb explosions.<br>
52,317,- Mysterious Liquid|a: Exploding bombs leave behind a large pool of creep.<br>
52,104,"- The Parasite|a: Upon exploding, bombs split into two other bombs, which explode almost immediately.<br>&emsp;- The split bombs deal a flat {{Dlc|anr}} 24 damage/{{Dlc|r}} 40 damage.<br>"
52,140,"- Status Effects#Poison|Poison tears: This is guaranteed by Bob's Curse, Ipecac, and Scorpio, and also has a chance to trigger from The Common Cold, {{t|Black Tooth}}, {{t|Pinky Eye}} or Serpent's Kiss.<br>&emsp;- {{Dlc|nr}} Poison effects will give bombs a flat +50 damage.<br>&emsp;- {{Dlc|r}} Poison bombs leave behind a cloud of toxic gas that will poison enemies in contact with it aside from the main target.<br>"
52,149,"- Status Effects#Poison|Poison tears: This is guaranteed by Bob's Curse, Ipecac, and Scorpio, and also has a chance to trigger from The Common Cold, {{t|Black Tooth}}, {{t|Pinky Eye}} or Serpent's Kiss.<br>&emsp;- {{Dlc|nr}} Poison effects will give bombs a flat +50 damage.<br>&emsp;- {{Dlc|r}} Poison bombs leave behind a cloud of toxic gas that will poison enemies in contact with it aside from the main target.<br>"
52,305,"- Status Effects#Poison|Poison tears: This is guaranteed by Bob's Curse, Ipecac, and Scorpio, and also has a chance to trigger from The Common Cold, {{t|Black Tooth}}, {{t|Pinky Eye}} or Serpent's Kiss.<br>&emsp;- {{Dlc|nr}} Poison effects will give bombs a flat +50 damage.<br>&emsp;- {{Dlc|r}} Poison bombs leave behind a cloud of toxic gas that will poison enemies in contact with it aside from the main target.<br>"
52,103,"- Status Effects#Poison|Poison tears: This is guaranteed by Bob's Curse, Ipecac, and Scorpio, and also has a chance to trigger from The Common Cold, {{t|Black Tooth}}, {{t|Pinky Eye}} or Serpent's Kiss.<br>&emsp;- {{Dlc|nr}} Poison effects will give bombs a flat +50 damage.<br>&emsp;- {{Dlc|r}} Poison bombs leave behind a cloud of toxic gas that will poison enemies in contact with it aside from the main target.<br>"
52,393,"- Status Effects#Poison|Poison tears: This is guaranteed by Bob's Curse, Ipecac, and Scorpio, and also has a chance to trigger from The Common Cold, {{t|Black Tooth}}, {{t|Pinky Eye}} or Serpent's Kiss.<br>&emsp;- {{Dlc|nr}} Poison effects will give bombs a flat +50 damage.<br>&emsp;- {{Dlc|r}} Poison bombs leave behind a cloud of toxic gas that will poison enemies in contact with it aside from the main target.<br>"
52,169,"- Polyphemus: The bombs increase in size and do increased damage.<br>&emsp;- {{Dlc|a}} The bombs become Mr. Mega bombs. After they detonate, they leave behind a regular-sized bomb that deals a flat {{Dlc|anr}}60 damage/{{Dlc|r}}100 damage, much like a standard bomb.<br>"
52,261,- Proptosis: Distance penalty does not apply.<br>&emsp;- {{Dlc|r}} Damage for Dr. Fetus' damage calculation is tripled.<br>
52,137,"- Remote Detonator: The bombs can be detonated on command, making it easier to hit moving enemies. Unlike placed bombs, they will eventually detonate on their own.<br>"
52,583,"- Rocket in a Jar: Shoots rockets.<br>&emsp;- Piercing tears: Rockets do not pierce through enemies. However, they deal both piercing damage and explosion damage on impact with an enemy.<br>"
52,220,"- Sad Bombs|a: Fires tears as normally placed Sad Bombs would.<br>&emsp;- {{Dlc|r}} The activation rate is random and dependent on luck. The chance is 11% at 0 Luck, increasing by 3% per luck. This maximizes at 100% at 29.67 luck and minimizes at 0% at -3.67 luck.<br>"
52,366,"- Scatter Bombs: The bombs split into {{Dlc|anr}} 2-4/{{Dlc|r}} 4-5 tiny bombs. The bombs deal half damage of the bomb it came from.<br>&emsp;- {{Dlc|r}} The activation rate is random and dependent on luck. The chance is 34% at 0 Luck, increasing by 8% per luck. This maximizes at 100% at 8.25 luck and minimizes at 0% at -4.25 luck.<br>"
52,395,- Tech X: Dr. Fetus has priority. The bombs have a laser ring around them.<br>&emsp;- Tech X + Cricket's Body / The Parasite / Polyphemus / Scatter Bombs: The subsequent bomb or bombs do not have the laser ring.<br>
52,150,"- Tough Love: Damage multiplier may be applied to the non-flat damage without a visual difference.<br>&emsp;- {{Dlc|ana+}} Tears that would have fired a tooth shot instead become a Mr. Mega bomb, adding a flat 25 damage and shaking the screen.<br>&emsp;- {{Dlc|r}} Damage multiplier may be applied to the non-flat damage without a visual difference.<br>"
